WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
1;1;1;grind;ladle (water)
1;1;1;grind;tree (classifier)
1;1;1;grind;broom
1;1;1;grind;ten
1;1;1;grind;lay (verb)
1;1;1;grind;sweet
1;1;1;grind;chicken
1;1;1;grind;swindle
1;1;1;grind;false
1;1;1;grind;body
1;1;1;grind;hundred
1;1;1;grind;lay eggs
1;1;1;grind;strike (something)
1;1;1;grind;three
3;3;3;grind;weave
3;1;3;grind;crush
1;1;1;grind;reed
1;1;1;grind;cook (something)
1;1;1;grind;sacrifice
1;1;1;grind;diminish
1;1;1;grind;fat (obese)
1;1;1;grind;drink
1;1;1;grind;lie (rest)
3;3;3;grind;pull
1;1;1;grind;pour
1;1;1;grind;die
1;1;1;grind;traverse
1;1;1;grind;resemble
1;1;1;grind;dry up
1;1;1;grind;ripen
1;1;1;grind;draw (water)
1;1;1;grind;abuse
1;1;1;grind;donate
1;1;1;grind;roast (something)
1;1;1;grind;fan (object)
1;1;1;grind;scatter (seeds)
1;1;1;grind;carry person on back
1;1;1;grind;bend (something)
1;1;1;grind;sweep
1;1;1;grind;knock
2;2;2;grind;forge
1;1;1;grind;tumble (fall down)
1;1;1;grind;chieftain
1;1;1;grind;spread out
1;1;1;grind;shiver
1;1;1;grind;come back
1;1;1;grind;steal
1;1;1;grind;spine
1;1;1;grind;do
1;1;1;grind;swallow
1;1;1;grind;crawl
1;1;1;grind;tear (shred)
1;1;1;grind;belly
1;1;1;grind;stomach
1;1;1;grind;pile up
1;1;1;grind;smoke (inhale)
1;1;1;grind;mold
3;1;3;mill;feed
2;1;2;mill;write
1;1;1;mill;buddha
1;1;1;mill;sharpen (something)
1;1;1;mill;hat
2;1;2;mill;stone
1;1;1;mill;younger sister
2;1;2;mill;fan (object)
2;2;2;mill;molar tooth
1;1;1;mill;threshing-floor
3;3;3;mill;flour
1;1;1;mill;mirror
1;1;1;mill;burning
1;1;1;mill;sap
2;2;2;mill;pestle
6;6;6;mill;mortar crusher
3;1;3;mill;stomach
1;1;1;mill;temple
1;1;1;mill;pot
3;1;3;mill;wheel
1;1;1;mill;coin
1;1;1;mill;silver
1;1;1;mill;comb
1;1;1;mill;break (destroy or get destroyed)
1;1;1;mill;wave
1;1;1;mill;come back
1;1;1;mill;pig
1;1;1;mill;put on
1;1;1;mill;twist (together)
1;1;1;mill;workshop
1;1;1;mill;motor
1;1;1;mill;machine
1;1;1;mill;paddle
1;1;1;mill;he or she or it
1;1;1;mill;pull
1;1;1;mortar crusher;bunch
19;4;18;mortar crusher;mortar binder
22;6;22;mortar crusher;pestle
1;1;1;mortar crusher;brick
1;1;1;mortar crusher;adobe
2;2;2;mortar crusher;trough
1;1;1;mortar crusher;drum
1;1;1;mortar crusher;chimney
1;1;1;mortar crusher;pot
1;1;1;mortar crusher;fold
1;1;1;mortar crusher;foot
1;1;1;mortar crusher;field
1;1;1;mortar crusher;sweep
1;1;1;mortar crusher;bore
1;1;1;mortar crusher;adze
1;1;1;mortar crusher;stab to death
1;1;1;mortar crusher;yes
1;1;1;mortar crusher;correct (right)
1;1;1;mortar crusher;star
1;1;1;mortar crusher;sieve or strain
2;1;2;mortar crusher;land
1;1;1;mortar crusher;mother's sister
1;1;1;mortar crusher;country
1;1;1;mortar crusher;pillow
1;1;1;mortar crusher;wind
1;1;1;mortar crusher;breathe
1;1;1;mortar crusher;hundred
1;1;1;mortar crusher;pound
2;2;2;mortar crusher;kill
1;1;1;mortar crusher;pull
1;1;1;mortar crusher;pick
1;1;1;mortar crusher;spicy
1;1;1;mortar crusher;ginger
1;1;1;mortar crusher;boat
1;1;1;mortar crusher;insert
1;1;1;mortar crusher;satiated
1;1;1;mortar crusher;whetstone
1;1;1;mortar crusher;untie
4;1;4;sausage;sun
18;6;18;sausage;intestines
1;1;1;sausage;water
1;1;1;sausage;scrape
3;1;3;sausage;braid
1;1;1;sausage;center or middle
1;1;1;sausage;stomach
1;1;1;sausage;knee
1;1;1;sausage;nut
2;2;2;sausage;meat
1;1;1;sausage;bracelet
5;1;5;soup;sky
1;1;1;soup;swallow
2;1;2;soup;slaughter
2;1;2;soup;he or she or it
1;1;1;soup;block (the way)
1;1;1;soup;spicy
11;6;11;soup;water
1;1;1;soup;body
1;1;1;soup;painful
2;2;2;soup;river
2;1;2;soup;flour
2;1;2;soup;grain
1;1;1;soup;country
1;1;1;soup;mainland
1;1;1;soup;land
1;1;1;soup;sea
1;1;1;soup;lead (guide)
1;1;1;soup;ocean
1;1;1;soup;weave
1;1;1;soup;mold
1;1;1;soup;braid (verb) or weave (basket)
1;1;1;soup;cook (something)
3;3;3;soup;boil (of liquid)
3;3;3;soup;beverage
1;1;1;soup;fingernail
2;2;2;soup;sap
1;1;1;soup;lake
1;1;1;soup;fragrant
1;1;1;soup;path
1;1;1;soup;torch or lamp
1;1;1;soup;fathom
10;2;9;soup;tear (of eye)
1;1;1;soup;back
1;1;1;soup;room
1;1;1;soup;undress
1;1;1;soup;ripen
1;1;1;soup;fry
3;1;3;soup;be alive
1;1;1;soup;watery
1;1;1;soup;in
1;1;1;soup;wok
1;1;1;soup;lay (verb)
1;1;1;soup;dwell (live, reside)
1;1;1;soup;shave
1;1;1;soup;saliva
1;1;1;soup;urine
1;1;1;soup;press
1;1;1;soup;go down (descend)
1;1;1;soup;grass
2;2;2;soup;stomach
1;1;1;soup;foam
2;1;2;soup;stream
3;1;3;soup;salt
1;1;1;soup;firewood
1;1;1;soup;whistle
1;1;1;soup;tongue
1;1;1;soup;handle
1;1;1;soup;elephant
1;1;1;soup;neck
1;1;1;soup;drink
1;1;1;soup;ten
1;1;1;soup;chieftain
1;1;1;soup;magic
1;1;1;soup;blind person
1;1;1;soup;root
1;1;1;soup;beard
1;1;1;soup;smoke (exhaust)
1;1;1;soup;woman
4;1;4;soup;hair
1;1;1;soup;bottom
1;1;1;soup;petroleum
1;1;1;soup;wing
1;1;1;soup;branch or twig
1;1;1;soup;pan
21;1;21;vegetables;prepared food
55;7;55;vegetables;fruit
1;1;1;vegetables;make
3;2;3;vegetables;hand
1;1;1;vegetables;honey
11;1;11;vegetables;dog
6;4;6;vegetables;grass
7;5;7;vegetables;plant (vegetation)
1;1;1;vegetables;fat (organic substance)
1;1;1;vegetables;leaf
1;1;1;vegetables;plant (something)
2;2;2;vegetables;harvest
1;1;1;vegetables;nettle
1;1;1;vegetables;potato
1;1;1;vegetables;frog
1;1;1;vegetables;pumpkin
5;1;5;vegetables;cabbage
1;1;1;vegetables;spin
1;1;1;vegetables;pull
1;1;1;vegetables;colorful
1;1;1;vegetables;pursue
1;1;1;vegetables;dispel
1;1;1;vegetables;cooked rice
1;1;1;vegetables;crops
1;1;1;vegetables;five
1;1;1;vegetables;bread
1;1;1;vegetables;flour
1;1;1;vegetables;flower
1;1;1;vegetables;tie
1;1;1;vegetables;beard
1;1;1;vegetables;loose
1;1;1;bunch;wheel
4;3;4;bunch;knot
2;1;2;bunch;boot
1;1;1;bunch;branch or twig
2;2;2;bunch;flower
3;2;2;bunch;grape
2;2;2;bunch;bee
1;1;1;bunch;honey
1;1;1;bunch;tie
2;2;2;bunch;tree
1;1;1;bunch;white
1;1;1;bunch;man
7;3;7;bunch;vine
1;1;1;bunch;hand
1;1;1;bunch;arm
3;3;3;bunch;fruit
1;1;1;bunch;body
1;1;1;bunch;hunger
1;1;1;bunch;swamp
1;1;1;bunch;forge
5;1;5;bunch;broom
1;1;1;bunch;awl
1;1;1;bunch;bore
1;1;1;bunch;needle (for sewing)
1;1;1;bunch;sweep
1;1;1;bunch;birch
1;1;1;bunch;clan
1;1;1;bunch;cat
2;1;2;bunch;wheat
1;1;1;bunch;board
2;1;2;bunch;fireplace
1;1;1;bunch;comb
1;1;1;bunch;head
1;1;1;bunch;tree trunk
2;1;2;bunch;hair
1;1;1;nut;nine
1;1;1;nut;citrus fruit
7;7;7;nut;fruit
10;9;10;nut;seed
3;2;3;nut;acorn
1;1;1;nut;torch or lamp
1;1;1;nut;coconut
1;1;1;nut;fish
5;3;5;nut;grain
1;1;1;nut;foot
1;1;1;nut;tooth
1;1;1;nut;hair (head)
1;1;1;nut;oak
4;3;4;nut;bean
1;1;1;nut;yes
1;1;1;nut;scold
1;1;1;nut;stingray
1;1;1;nut;outrigger
1;1;1;nut;sandfly
1;1;1;nut;calf of leg
1;1;1;nut;eye
1;1;1;nut;spring or well
1;1;1;nut;grape
1;1;1;nut;garden
1;1;1;nut;cook (something)
1;1;1;nut;ball
1;1;1;olive;oil (organic substance)
5;2;5;fat (organic substance);marrow
3;1;3;fat (organic substance);honey
7;1;7;fat (organic substance);organic fat or oil
1;1;1;fat (organic substance);horse
1;1;1;fat (organic substance);man
3;3;3;fat (organic substance);salt
1;1;1;fat (organic substance);flesh or meat
1;1;1;fat (organic substance);grain
2;2;2;fat (organic substance);milk
1;1;1;fat (organic substance);rain (precipitation)
1;1;1;fat (organic substance);knife
1;1;1;fat (organic substance);spade
95;35;93;fat (organic substance);oil (organic substance)
1;1;1;fat (organic substance);fire
30;17;30;fat (organic substance);butter
4;2;4;fat (organic substance);tail
1;1;1;fat (organic substance);far
1;1;1;fat (organic substance);pen
15;7;14;fat (organic substance);ointment
1;1;1;fat (organic substance);sky
1;1;1;fat (organic substance);water
1;1;1;fat (organic substance);garden
3;2;3;fat (organic substance);grandfather
1;1;1;fat (organic substance);candle
2;2;2;fat (organic substance);torch or lamp
2;2;2;fat (organic substance);body
1;1;1;fat (organic substance);hollow out
1;1;1;fat (organic substance);grass
1;1;1;fat (organic substance);pasture
1;1;1;fat (organic substance);plant (vegetation)
1;1;1;fat (organic substance);beehive
1;1;1;fat (organic substance);grape
1;1;1;fat (organic substance);old man
1;1;1;fat (organic substance);squeeze
1;1;1;fat (organic substance);yellow
2;2;2;fat (organic substance);red
2;2;2;fat (organic substance);sun
1;1;1;fat (organic substance);tree stump
1;1;1;fat (organic substance);tree trunk
1;1;1;fat (organic substance);sap
1;1;1;fat (organic substance);bread
2;1;2;fat (organic substance);sweet potato
1;1;1;fat (organic substance);demon
4;2;4;fat (organic substance);he or she or it
1;1;1;fat (organic substance);painting
1;1;1;fat (organic substance);we (inclusive)
2;2;2;fat (organic substance);wash
2;1;2;fat (organic substance);potato
1;1;1;fat (organic substance);mortar binder
2;2;2;fat (organic substance);sea
1;1;1;fat (organic substance);furrow
2;1;2;fat (organic substance);wind
2;1;2;fat (organic substance);nose
3;2;3;fat (organic substance);flesh
1;1;1;fat (organic substance);ring
1;1;1;fat (organic substance);pepper
1;1;1;fat (organic substance);room
1;1;1;fat (organic substance);comb
1;1;1;fat (organic substance);dye
1;1;1;fat (organic substance);skirt
1;1;1;fat (organic substance);silk
1;1;1;fat (organic substance);brush
1;1;1;fat (organic substance);cotton
1;1;1;fat (organic substance);belt
1;1;1;fat (organic substance);sugar
1;1;1;fat (organic substance);right
1;1;1;fat (organic substance);vein
1;1;1;fat (organic substance);grandchild
2;2;2;fat (organic substance);white
1;1;1;fat (organic substance);mountain
3;1;3;fat (organic substance);may (month)
31;4;31;fat (organic substance);fat (obese)
1;1;1;fat (organic substance);summer
2;1;2;fat (organic substance);hundred
1;1;1;fat (organic substance);hair
1;1;1;fat (organic substance);animal
2;1;2;fat (organic substance);insert
2;1;2;fat (organic substance);thorn
1;1;1;fat (organic substance);boil (of liquid)
1;1;1;fat (organic substance);winter
1;1;1;fat (organic substance);vehicle
1;1;1;fat (organic substance);donate
1;1;1;fat (organic substance);rice plant
2;1;2;fat (organic substance);stretch
1;1;1;fat (organic substance);ladle (water)
1;1;1;fat (organic substance);autumn
1;1;1;fat (organic substance);gun
1;1;1;fat (organic substance);shave
1;1;1;fat (organic substance);sweet
1;1;1;fat (organic substance);six
1;1;1;fat (organic substance);fir
1;1;1;fat (organic substance);tight
7;2;7;fat (organic substance);egg
1;1;1;fat (organic substance);vine
1;1;1;fat (organic substance);digging stick
2;1;2;fat (organic substance);meat
1;1;1;fat (organic substance);fence
1;1;1;fat (organic substance);belly
1;1;1;fat (organic substance);sleep
1;1;1;fat (organic substance);ear
1;1;1;fat (organic substance);bird
1;1;1;fat (organic substance);mother
1;1;1;fat (organic substance);eye
1;1;1;fat (organic substance);yes
1;1;1;fat (organic substance);no
1;1;1;fat (organic substance);cold
1;1;1;fat (organic substance);knee
1;1;1;fat (organic substance);wallaby
1;1;1;fat (organic substance);tooth
2;1;2;fat (organic substance);roast (something)
3;3;3;fat (organic substance);petroleum
1;1;1;fat (organic substance);trap (catch)
1;1;1;fat (organic substance);catch
1;1;1;fat (organic substance);mumble
1;1;1;fat (organic substance);it
1;1;1;fat (organic substance);she
1;1;1;wine;pond or lake
1;1;1;wine;sow seeds
7;3;7;wine;grape
2;1;2;wine;summer
1;1;1;wine;springtime
2;1;2;wine;leather
23;10;23;wine;alcohol (fermented drink)
5;3;5;wine;beverage
1;1;1;wine;he or she or it
1;1;1;wine;yawn
1;1;1;wine;wind
1;1;1;wine;wrap
14;10;14;wine;beer
6;4;6;wine;mead
2;1;2;wine;path
1;1;1;wine;fig
2;1;2;wine;liquor
1;1;1;wine;vine
1;1;1;wine;sap
1;1;1;wine;water
1;1;1;wine;gold
1;1;1;wine;yellow
5;2;5;alcohol (fermented drink);cook (something)
4;1;4;alcohol (fermented drink);heavy
4;1;4;alcohol (fermented drink);seed
1;1;1;alcohol (fermented drink);be
2;1;2;alcohol (fermented drink);knife (classifier)
3;1;3;alcohol (fermented drink);paper
1;1;1;alcohol (fermented drink);rain (precipitation)
1;1;1;alcohol (fermented drink);wait (for)
1;1;1;alcohol (fermented drink);harvest crops
18;9;18;alcohol (fermented drink);beer
10;4;10;alcohol (fermented drink);mead
12;6;10;alcohol (fermented drink);beverage
1;1;1;alcohol (fermented drink);sun
1;1;1;alcohol (fermented drink);god
1;1;1;alcohol (fermented drink);drink
1;1;1;alcohol (fermented drink);pound
2;2;2;alcohol (fermented drink);boil (of liquid)
1;1;1;alcohol (fermented drink);furrow
1;1;1;alcohol (fermented drink);ditch
1;1;1;alcohol (fermented drink);heart
1;1;1;alcohol (fermented drink);strike or beat
3;3;3;alcohol (fermented drink);sap
1;1;1;alcohol (fermented drink);center or middle
1;1;1;alcohol (fermented drink);carve
2;2;2;alcohol (fermented drink);water
1;1;1;alcohol (fermented drink);flour
11;4;11;yolk;yellow
2;1;2;yolk;frog
1;1;1;yolk;shore
1;1;1;yolk;gourd
1;1;1;yolk;sand
1;1;1;yolk;green
4;2;4;yolk;egg
1;1;1;yolk;moon
1;1;1;yolk;gold
1;1;1;yolk;drink
1;1;1;yolk;star
1;1;1;put on;straw sandal
14;2;14;put on;wear
4;1;4;put on;six
5;2;5;put on;load
3;3;3;put on;plant (something)
3;2;3;put on;scatter (seeds)
1;1;1;put on;bean or pea
1;1;1;put on;give birth
1;1;1;put on;axe
1;1;1;put on;irrigate
1;1;1;put on;satiated
1;1;1;put on;younger brother
4;3;4;put on;hide (conceal)
2;2;2;put on;do or make
1;1;1;put on;gold
2;2;2;put on;dwell (live, reside)
2;2;2;put on;dress
2;2;2;put on;eat
14;8;14;put on;clothes
1;1;1;put on;wrap
1;1;1;put on;fog
1;1;1;put on;untie
1;1;1;put on;ring
1;1;1;put on;cloak
4;2;4;put on;cloth
1;1;1;put on;knee
1;1;1;put on;king
1;1;1;put on;man
2;1;2;put on;tie
3;3;3;put on;build
1;1;1;put on;mold
1;1;1;put on;skirt
1;1;1;put on;uncle
1;1;1;put on;father's brother
1;1;1;put on;turtle
1;1;1;put on;sugar cane
1;1;1;put on;pot
1;1;1;put on;cloud
2;2;2;put on;scrape
1;1;1;put on;read
1;1;1;put on;root
1;1;1;put on;male (of animal)
1;1;1;put on;coin
1;1;1;put on;drop (something)
1;1;1;put on;sieve or strain
1;1;1;put on;animal
14;9;14;put on;dress up
4;2;4;put on;set (heavenly bodies)
1;1;1;put on;become
1;1;1;put on;connect
1;1;1;put on;tie up (tether)
2;2;2;put on;cut
1;1;1;put on;press
1;1;1;put on;rot
2;2;2;put on;ear
1;1;1;put on;insert
2;2;2;put on;dig
2;1;2;put on;be
1;1;1;put on;he or she
1;1;1;put on;leech
2;1;2;put on;twist (together)
1;1;1;put on;sheep
1;1;1;put on;very
1;1;1;put on;shoe
2;1;2;put on;eight
1;1;1;put on;snow
1;1;1;put on;firewood
1;1;1;put on;wood
1;1;1;put on;tree
1;1;1;put on;crow (verb)
1;1;1;put on;slope
1;1;1;put on;blow (with mouth)
1;1;1;put on;buckwheat
1;1;1;put on;chew
1;1;1;put on;bear
1;1;1;put on;like
1;1;1;put on;bovine
1;1;1;put on;pig
1;1;1;put on;write
2;2;2;put on;traverse
1;1;1;put on;sting
1;1;1;put on;brood (verb)
1;1;1;put on;soak (verb)
2;2;2;put on;cut down
1;1;1;put on;lake
1;1;1;put on;sky
1;1;1;put on;fire
2;1;2;put on;sacrifice
3;1;3;put on;pile up
1;1;1;put on;increase
1;1;1;put on;fasten
1;1;1;put on;cook (something)
1;1;1;put on;accustom
1;1;1;put on;bewitch
1;1;1;put on;diminish
1;1;1;put on;threaten
1;1;1;put on;fat (obese)
1;1;1;put on;quiet
1;1;1;put on;weave
1;1;1;put on;squeeze
1;1;1;put on;kill
1;1;1;put on;fear (be afraid)
1;1;1;put on;burning
1;1;1;put on;scratch
1;1;1;put on;split
1;1;1;put on;rub
2;1;2;put on;wash
1;1;1;put on;wipe
2;1;2;put on;pull
1;1;1;put on;sew
1;1;1;put on;look for
1;1;1;put on;pour
1;1;1;put on;die
1;1;1;put on;cultivate
1;1;1;put on;swell
1;1;1;put on;sleep
1;1;1;put on;smell (perceive)
1;1;1;put on;turn
1;1;1;put on;plait or braid or weave
1;1;1;put on;resemble
1;1;1;put on;dry up
1;1;1;put on;ripen
1;1;1;put on;slaughter
1;1;1;put on;ask (request)
2;1;2;put on;abuse
1;1;1;put on;donate
1;1;1;put on;roast (something)
1;1;1;put on;fan (object)
1;1;1;put on;check
1;1;1;put on;fill
1;1;1;put on;make dry
1;1;1;put on;drag
1;1;1;put on;close (eyes)
1;1;1;put on;pull up (rice seedlings)
1;1;1;put on;raining or rain
1;1;1;put on;stretch
1;1;1;put on;carry person on back
1;1;1;put on;become sour
1;1;1;put on;repair
1;1;1;put on;think
1;1;1;put on;move away
1;1;1;put on;sweep
1;1;1;put on;shave
1;1;1;put on;get wet
1;1;1;put on;melt
1;1;1;put on;dream
1;1;1;put on;lobster
1;1;1;put on;left
1;1;1;put on;winnowing
1;1;1;put on;sharpen (something)
1;1;1;put on;break (cleave)
1;1;1;put on;tumble (fall down)
1;1;1;put on;prepare
1;1;1;put on;spread out
1;1;1;put on;surpass
1;1;1;put on;get lost
1;1;1;put on;twist
1;1;1;put on;refuse
1;1;1;put on;spark
2;2;2;put on;shiver
1;1;1;put on;come back
1;1;1;put on;stir
1;1;1;put on;steal
1;1;1;put on;groan
1;1;1;put on;suit
2;2;2;put on;do
1;1;1;put on;draw milk
1;1;1;put on;strain
1;1;1;put on;crawl
1;1;1;put on;male
1;1;1;put on;black
1;1;1;put on;undress
1;1;1;put on;paddle
1;1;1;put on;fish
1;1;1;put on;draw (water)
1;1;1;put on;with
1;1;1;put on;ornament
1;1;1;put on;make
1;1;1;put on;intestines
1;1;1;put on;fish trap
1;1;1;tailor;loom
2;1;2;tailor;shoemaker
2;1;2;tailor;mason
1;1;1;tailor;sew
1;1;1;tailor;carpenter
1;1;1;tailor;spin
1;1;1;tailor;that
90;26;87;cloth;clothes
4;1;4;cloth;cut
4;1;4;cloth;leaf
2;1;2;cloth;wash
1;1;1;cloth;three
1;1;1;cloth;fragrant
1;1;1;cloth;autonym (of people)
2;1;2;cloth;day (24 hours)
9;3;9;cloth;flax or linen
10;4;10;cloth;cotton
3;3;3;cloth;wool
2;2;2;cloth;felt
14;12;14;cloth;rag
4;2;3;cloth;towel
3;3;3;cloth;cloak
1;1;1;cloth;coat
1;1;1;cloth;veil
2;2;2;cloth;blanket
12;9;12;cloth;dress
1;1;1;cloth;wrinkled
2;2;2;cloth;bark
5;4;5;cloth;shirt
1;1;1;cloth;fur
1;1;1;cloth;leather
2;2;2;cloth;sailcloth
3;2;2;cloth;door
1;1;1;cloth;curse
2;1;2;cloth;split
1;1;1;cloth;chop
1;1;1;cloth;braid (verb) or weave (basket)
1;1;1;cloth;tongs
1;1;1;cloth;branch or twig
1;1;1;cloth;dig
1;1;1;cloth;hollow out
1;1;1;cloth;scale
1;1;1;cloth;grass-skirt
1;1;1;cloth;cast
1;1;1;cloth;dish
1;1;1;cloth;rake
1;1;1;cloth;dung (animal faeces)
2;1;2;cloth;day (not night)
1;1;1;cloth;sheep
2;1;2;cloth;rice husk
1;1;1;cloth;net
1;1;1;cloth;rope
1;1;1;cloth;hand
1;1;1;cloth;arm
1;1;1;cloth;water
1;1;1;cloth;meat
1;1;1;cloth;body
1;1;1;cloth;write
1;1;1;cloth;needle (for sewing)
1;1;1;cloth;one
1;1;1;cloth;eight
1;1;1;cloth;whither (where to)
1;1;1;cloth;hundred
1;1;1;cloth;piece
1;1;1;cloth;light (weight)
1;1;1;cloth;exchange
1;1;1;cloth;skirt
1;1;1;cloth;cooked rice
1;1;1;cloth;dance
1;1;1;cloth;be
1;1;1;cloth;go down (descend)
1;1;1;cloth;hit (a target)
1;1;1;cloth;goat
1;1;1;cloth;root
1;1;1;cloth;smallpox
1;1;1;cloth;flower
1;1;1;cloth;copper
1;1;1;cloth;crawl
1;1;1;cloth;land
1;1;1;cloth;not
1;1;1;cloth;no
5;1;5;wool;wait (for)
1;1;1;wool;chicken
1;1;1;wool;springtime
12;3;8;wool;sheep
2;1;2;wool;year
29;13;28;wool;fur
2;1;2;wool;dog
15;12;15;wool;hair (body)
3;3;3;wool;cotton
1;1;1;wool;flax or linen
1;1;1;wool;flour
1;1;1;wool;thread
6;1;6;wool;wave
9;8;9;wool;hair (head)
6;6;6;wool;pubic hair
2;1;2;wool;drink
2;1;2;wool;color
1;1;1;wool;brush
1;1;1;wool;glue
1;1;1;wool;thatch
1;1;1;wool;fly (move through air)
1;1;1;wool;friend
1;1;1;wool;silk
2;1;2;wool;work (labour)
1;1;1;wool;felt
1;1;1;wool;one
1;1;1;wool;body
1;1;1;wool;lead (guide)
1;1;1;wool;rope
1;1;1;wool;snow
1;1;1;wool;after
1;1;1;wool;slice
1;1;1;wool;blanket
1;1;1;wool;cold
1;1;1;wool;cold (chill)
1;1;1;wool;there
1;1;1;wool;thither (there to)
1;1;1;wool;fish trap
3;1;3;cotton;achiote
1;1;1;cotton;child (young human)
5;3;5;cotton;flax or linen
13;8;13;cotton;thread
2;2;2;cotton;sheep
1;1;1;cotton;bull
2;2;2;cotton;silk
1;1;1;cotton;he or she or it
3;1;3;cotton;flower
1;1;1;cotton;ring
1;1;1;cotton;pepper
1;1;1;cotton;room
1;1;1;cotton;comb
1;1;1;cotton;oil (organic substance)
1;1;1;cotton;dye
1;1;1;cotton;skirt
1;1;1;cotton;brush
1;1;1;cotton;belt
1;1;1;cotton;sugar
1;1;1;cotton;clothes
1;1;1;cotton;broad
1;1;1;cotton;song
2;1;2;cotton;yellow
1;1;1;cotton;seed
1;1;1;silk;seven
1;1;1;silk;sea
1;1;1;silk;ocean
1;1;1;silk;ask (request)
1;1;1;silk;ball
1;1;1;silk;hoe
1;1;1;silk;chain
1;1;1;silk;ten
1;1;1;silk;ring
1;1;1;silk;pepper
1;1;1;silk;room
1;1;1;silk;comb
1;1;1;silk;oil (organic substance)
1;1;1;silk;dye
1;1;1;silk;skirt
1;1;1;silk;brush
1;1;1;silk;belt
1;1;1;silk;sugar
2;2;2;silk;thread
1;1;1;silk;land
1;1;1;silk;donkey
1;1;1;silk;fire
1;1;1;silk;nest
1;1;1;silk;flax or linen
1;1;1;silk;mosquito
1;1;1;silk;crow (verb)
1;1;1;silk;not
1;1;1;silk;no
1;1;1;felt;headgear
4;1;3;felt;blanket
1;1;1;felt;grasshopper
1;1;1;felt;mat
1;1;1;felt;cloak
1;1;1;felt;crawl or creep
3;3;3;felt;fur
1;1;1;felt;mosquito
1;1;1;felt;color
1;1;1;felt;tin or tinplate
1;1;1;felt;iron
2;2;2;felt;rug
1;1;1;felt;tool
1;1;1;felt;rainbow
1;1;1;felt;beam
1;1;1;felt;ridgepole
1;1;1;felt;night
136;30;124;fur;leather
21;1;20;fur;skin (human)
1;1;1;fur;sew
1;1;1;fur;white
64;20;63;fur;hair (head)
1;1;1;fur;flax
5;4;5;fur;leaf
1;1;1;fur;not
74;27;73;fur;hair (body)
17;8;16;fur;plantain
4;1;4;fur;root
1;1;1;fur;be alive
1;1;1;fur;leaf (leaflike object)
1;1;1;fur;wind
2;2;2;fur;beard
1;1;1;fur;long hair
1;1;1;fur;hand
1;1;1;fur;arm
1;1;1;fur;harvest
2;1;2;fur;drink
4;3;4;fur;color
1;1;1;fur;own
11;9;11;fur;pubic hair
1;1;1;fur;brush
9;8;9;fur;bark
1;1;1;fur;basket
1;1;1;fur;glue
1;1;1;fur;shirt
1;1;1;fur;clothes
1;1;1;fur;rag
1;1;1;fur;dress
1;1;1;fur;intestines
1;1;1;fur;stone or rock
1;1;1;fur;down or below
2;2;2;fur;foot
1;1;1;fur;fin
1;1;1;fur;tower
2;2;2;fur;monkey
2;1;2;fur;book
3;1;3;fur;one
1;1;1;fur;pull off (skin)
1;1;1;fur;work (labour)
1;1;1;fur;crawl or creep
1;1;1;fur;tin or tinplate
1;1;1;fur;iron
1;1;1;fur;room
1;1;1;fur;hay
5;3;5;fur;skin (of fruit)
1;1;1;fur;sleep (state)
1;1;1;fur;you
2;2;2;fur;fir
14;6;11;fur;hair
1;1;1;fur;bridge
1;1;1;fur;pot
1;1;1;fur;old (aged)
1;1;1;fur;tall (person)
1;1;1;fur;horse
1;1;1;fur;blow (with mouth)
1;1;1;fur;bean
1;1;1;fur;smoke (exhaust)
1;1;1;fur;bird
1;1;1;fur;fish trap
1;1;1;fur;plant (vegetation)
6;1;6;leather;stone
50;4;40;leather;skin (human)
50;17;49;leather;bark
1;1;1;leather;brown
10;1;10;leather;goat
3;1;3;leather;mountain
1;1;1;leather;sickle
1;1;1;leather;apple
1;1;1;leather;eagle
1;1;1;leather;hand
1;1;1;leather;arm
2;1;2;leather;clan
5;5;5;leather;pull off (skin)
1;1;1;leather;ladder
3;3;3;leather;belt
1;1;1;leather;paper
1;1;1;leather;basket
1;1;1;leather;gold
2;2;2;leather;shirt
2;2;2;leather;clothes
1;1;1;leather;rag
2;2;2;leather;dress
3;2;3;leather;body
1;1;1;leather;father
1;1;1;leather;ear
1;1;1;leather;paddle
1;1;1;leather;foot
1;1;1;leather;tree trunk
1;1;1;leather;hair (body)
2;1;2;leather;cloud
1;1;1;leather;color
1;1;1;leather;cloak
1;1;1;leather;scale
1;1;1;leather;tree stump
1;1;1;leather;book
1;1;1;leather;cut
1;1;1;leather;chop
1;1;1;leather;carve
1;1;1;leather;back
1;1;1;leather;braid
2;1;2;leather;nest
1;1;1;leather;spider web
1;1;1;leather;flesh
1;1;1;leather;year
1;1;1;leather;hut
6;4;6;leather;skin (of fruit)
1;1;1;leather;sleep (state)
1;1;1;leather;boil (something)
1;1;1;leather;river
1;1;1;leather;star
1;1;1;leather;pull
1;1;1;leather;movie
1;1;1;spin;older sister
1;1;1;spin;cut (with scissors)
1;1;1;spin;car
1;1;1;spin;inhale
20;7;20;spin;weave
25;8;25;spin;braid (verb) or weave (basket)
1;1;1;spin;do
1;1;1;spin;loose
1;1;1;spin;knife
1;1;1;spin;kill
1;1;1;spin;stab
1;1;1;spin;swallow
3;2;3;spin;braid
1;1;1;spin;wrap
1;1;1;spin;beard
1;1;1;spin;abstain from food
3;3;3;spin;turn around
2;2;2;spin;cut down
1;1;1;spin;scrape
